Date,Milk_Supply_Liters,Downtime_Hours,Milk_500ml_Demand,Milk_500ml_Inventory,Milk_1L_Demand,Milk_1L_Inventory,Butter_Demand,Butter_Inventory,Cheese_Demand,Cheese_Inventory,Yogurt_Demand,Yogurt_Inventory
2070-01-14,9620,3.36,1973,2535,2239,2951,2870,3373,3457,4103,4661,5160
2070-01-15,9749,1.14,2133,2438,2123,2656,2993,3639,3032,3573,3838,4122
2070-01-16,9087,0.62,1749,2266,2653,3459,2864,3513,3177,3784,3963,4456
2070-01-17,10302,0.9,2063,2408,3020,3574,2893,3223,3681,4062,3860,4305
2070-01-18,8633,3.06,2046,2397,2503,2776,3242,3870,3465,3899,3668,4136
2070-01-19,7732,0.36,2058,2162,2303,2868,3321,4126,3330,3846,4178,4647
2070-01-20,10263,0.52,1596,2410,2591,3160,2965,3615,4231,4537,3671,4002
2070-01-21,10025,2.31,2028,2614,2284,2796,2999,3652,3421,4080,4060,5193
2070-01-22,9314,4.11,1483,2228,2337,2950,3189,3564,3110,3629,4266,4938
2070-01-23,8460,0.15,1811,2005,2441,2748,2684,3108,3226,3900,3734,4054
2070-01-24,10347,2.44,1998,2395,2616,3043,3011,3358,3551,4014,3751,4511
2070-01-25,8811,1.55,2062,2393,1999,2356,2932,3881,3601,4171,4443,5026
2070-01-26,9833,0.39,1637,2080,1891,2573,3084,3721,3284,3748,4412,4924
2070-01-27,12117,2.11,1914,2553,2242,2549,2650,3344,3262,3721,3926,4590
2070-01-28,10781,1.95,2238,2704,2656,3198,3109,3742,3283,3501,4241,4825
2070-01-29,8357,0.23,1706,2135,2120,2578,3085,3673,3963,4611,4028,4364
2070-01-30,8470,1.05,1353,2008,3050,3458,3593,4001,3915,4391,3108,3660
2070-01-31,10182,2.13,2158,2663,2755,3521,2611,3344,3493,4255,4650,5302
2070-02-01,8349,0.32,1717,2080,2700,3670,3694,4120,3599,4222,3947,4307
2070-02-02,7597,0.93,1808,2484,2756,3161,3577,3934,3542,3819,4287,4805
2070-02-03,10638,0.19,2039,2599,2627,2935,3384,3799,3340,3535,4577,4680
2070-02-04,10385,0.55,2023,2207,2652,3274,2848,3249,3724,4372,4052,4195
2070-02-05,10540,0.37,2306,2980,2872,3094,3295,3351,3000,3531,4295,4854
2070-02-06,10315,1.06,1927,2664,2800,3420,2481,3049,3613,4145,3806,4486
2070-02-07,9921,0.23,2020,2402,2590,3486,2388,2768,3831,4776,4178,4611
2070-02-08,9205,0.72,1492,2001,3077,3612,2827,3383,3246,3866,4152,4877
2070-02-09,10619,0.48,2188,2222,2523,3213,2708,3603,3370,4069,3661,4677
2070-02-10,11835,2.06,1792,1935,2363,3267,2410,2239,2788,3390,4191,4628
2070-02-11,9398,1.8,2969,3422,2055,2641,3486,3753,3234,3900,3618,4029
2070-02-12,8775,0.15,1935,2593,2283,2779,2785,3370,4024,4372,4052,3959
2070-02-13,8637,4.6,2127,2479,2860,3314,3139,3778,2921,3306,4361,5002
2070-02-14,8959,2.05,2191,2585,2489,2882,3844,4089,3253,4110,4186,4620
2070-02-15,10243,1.44,1973,2591,2643,2987,2966,3169,3934,4387,4130,4859
2070-02-16,7432,0.97,2131,2850,2524,2885,2614,3041,3430,4198,3568,4185
2070-02-17,10527,0.29,2676,3369,2139,2560,3560,3892,3296,3687,3991,4451
2070-02-18,10772,4.91,1773,2442,2413,2934,2955,3300,3544,3932,3466,3976
2070-02-19,7842,0.01,1327,1611,2249,2622,3254,3486,3313,4064,3972,4535
2070-02-20,8824,1.77,1609,1954,2369,2748,2183,2892,3299,3691,3663,4343
2070-02-21,10095,1.06,2299,2727,2233,2545,3089,3733,3562,3981,4549,5144
2070-02-22,9827,3.49,1856,2144,2644,3345,2981,3321,3359,3791,3706,4230
2070-02-23,10623,0.72,2699,3190,2743,3078,2889,3423,3582,4162,4405,4762
2070-02-24,9830,1.1,2218,2630,2510,3025,3290,3925,4065,4464,4413,4812
2070-02-25,11517,2.03,1804,2203,1903,2342,2797,3225,3738,4280,3269,3556
2070-02-26,9614,0.07,1766,2250,2094,2930,2916,3431,3588,4252,4388,4270
2070-02-27,8820,0.08,1866,2137,2693,3246,3031,3611,3418,3969,4086,4563
2070-02-28,8723,0.36,1380,2180,2273,2821,3260,3636,3037,3509,3626,4070
2070-03-01,10882,0.24,2083,2610,2273,2925,2925,3670,3866,4877,3948,4591
2070-03-02,10035,0.01,2208,2882,2520,3439,2952,3677,3397,4205,3812,4014
2070-03-03,10760,1.46,1709,2238,2263,2748,2950,3722,3210,3781,3700,4043
2070-03-04,10735,2.38,1534,1829,1863,2080,2948,3328,3057,3032,4232,4900
2070-03-05,7576,4.72,1726,2471,2222,2563,2604,3293,3528,4188,3823,4183
2070-03-06,8631,0.87,2299,2915,2378,2768,3227,3542,3536,3995,4207,4999
2070-03-07,8775,0.49,2240,2714,2333,2668,3247,3615,3304,3678,3982,4685
2070-03-08,9020,2.99,2064,2509,2710,3022,2512,2896,3744,4300,3955,4791
2070-03-09,9495,2.79,2492,3005,2526,3212,2864,3348,3584,4137,3550,4159
2070-03-10,11198,1.47,1493,1825,2505,3171,3396,3867,3194,3814,3832,4562
2070-03-11,11438,0.48,1937,2505,2847,3532,3031,3589,3012,3602,3340,3946
2070-03-12,9648,3.59,2168,2710,2031,2293,2903,3403,3447,4296,4657,5040
2070-03-13,9698,0.29,2236,2476,2969,3519,2665,3091,3343,3843,3768,4098
2070-03-14,9153,0.07,2241,2709,2995,3556,3377,3941,3622,4469,3476,4302
2070-03-15,10107,2.39,2217,2575,2465,2802,2789,3287,3750,4469,4060,4563
2070-03-16,10243,1.24,2395,2813,2382,2797,3206,3997,3852,4543,4025,4505
2070-03-17,10967,0.42,2228,2711,2902,3242,3576,3893,3190,3828,3948,4784
2070-03-18,10958,1.67,1653,2195,2420,2761,3036,3430,3360,4090,4303,4881
2070-03-19,7237,2.18,1863,2192,2606,2729,3426,3982,3306,3727,4074,4547
2070-03-20,9816,2.79,1491,1858,2583,2776,3140,3683,3143,3683,4051,4397
2070-03-21,11660,0.5,2298,3064,2646,3162,3303,3490,3763,3980,4156,4783
2070-03-22,9474,0.04,2358,2603,2170,2582,2924,3451,3472,4303,3912,4430
2070-03-23,11367,1.07,1633,1931,2631,3478,2736,3252,3756,4338,3528,3861
2070-03-24,9632,2.91,1886,2282,2235,3029,2861,3023,3458,4427,4083,4933
2070-03-25,10209,0.35,1473,1714,2320,3045,2893,3037,3710,4408,3999,4445
2070-03-26,8635,0.82,1963,2381,2778,3667,3080,3520,3326,3827,4241,4990
2070-03-27,8680,0.44,1751,2248,2348,2968,3213,3703,3150,3758,4070,4613
2070-03-28,10870,0.02,1649,2056,2308,2571,2534,3254,3657,4220,3842,4686
2070-03-29,11058,3.43,1992,2078,2561,2973,3048,3682,3136,3854,4088,4348
2070-03-30,10031,0.22,2564,3231,2903,3548,3094,3925,3266,3564,4129,4630
2070-03-31,8526,2.18,2238,2632,3221,3861,3015,3349,3570,4049,4261,4851
2070-04-01,10052,0.64,1924,2302,2842,3310,2686,3015,3368,3861,4568,5259
2070-04-02,11508,0.49,1985,2098,2838,3549,3123,3852,3746,4214,3607,3811
2070-04-03,12091,4.25,2563,3154,2492,2693,3112,3834,3301,3840,4246,4589
2070-04-04,9619,1.61,2377,2975,3267,3754,3248,3853,3057,3861,3599,4361
2070-04-05,8008,1.74,1906,2407,2559,2821,2933,3448,3430,3558,3911,4237
2070-04-06,11008,2.14,2150,2739,2489,3040,3090,3574,2723,2964,3812,4245
2070-04-07,9668,0.63,1700,2118,2614,2961,3168,3941,3404,4069,3810,4090
2070-04-08,11131,1.24,2007,2785,2579,3016,3014,3625,3124,3501,3945,4424
2070-04-09,10337,0.47,2229,2923,2105,2815,2599,3193,3717,3883,4419,4912
2070-04-10,8939,2.7,2306,2732,2290,2766,2320,3215,3554,3949,3326,3614
2070-04-11,10069,1.37,1807,2265,2614,2512,2756,3430,3666,4443,3759,4241
2070-04-12,11570,0.42,2300,2404,2263,2537,2488,2849,3752,4146,3980,3991
2070-04-13,9821,3.45,2044,2422,2694,3261,3075,3520,3708,4148,3937,4274
2070-04-14,8758,1.3,1913,2421,2510,3454,2693,3245,3691,3860,3167,3347
2070-04-15,8093,1.02,2572,3055,2781,3317,2803,3347,3732,4340,4044,4847
2070-04-16,9073,0.05,1891,2037,2462,2822,3531,4038,3780,4230,3670,4367
2070-04-17,9507,3.61,1667,2315,2644,3019,2881,3503,3123,3616,4153,4570
2070-04-18,10983,4.56,1798,3093,1956,2345,3356,3724,3723,4370,4037,4523
2070-04-19,8654,1.24,2217,2272,2017,2689,3011,3245,3557,3936,4206,4756
2070-04-20,11864,0.88,1703,2435,2259,2562,2568,2996,3617,4270,4135,4236
2070-04-21,8395,0.67,2248,3014,2593,2987,2987,3311,3983,4798,3799,4555
2070-04-22,12797,0.47,1743,2272,2265,2839,2304,2980,3629,4150,4171,4543
2070-04-23,12070,1.28,1977,2538,2718,3417,3066,3689,3436,3978,4388,4835
2070-04-24,10169,0.21,2663,3279,2616,3167,2719,3058,2975,3741,4166,4691
2070-04-25,8022,3.77,1735,2484,2362,2828,2994,3840,3416,3980,3828,4199
2070-04-26,9933,0.29,1393,2096,2567,2812,2803,3224,3654,3981,3590,3850
2070-04-27,9535,2.05,2410,2857,2366,2601,3355,4034,3223,3977,3354,3690
2070-04-28,8470,0.55,1579,1911,2594,3321,3012,3371,3847,4475,3625,4013
2070-04-29,10349,0.38,1756,2407,2346,2731,2905,3221,4007,4170,4538,4890
2070-04-30,9011,1.22,2218,2993,2618,3440,2851,3460,3551,4342,3762,4252
2070-05-01,9142,2.17,2206,2947,2908,3380,3063,3656,3442,3964,4185,4715
2070-05-02,9755,1.95,1287,1454,2129,2828,2886,3772,3406,3778,3730,4452
2070-05-03,9310,0.4,1897,2635,2291,2448,2306,3092,4031,4228,3889,4328
2070-05-04,12493,0.6,2255,2816,2304,2690,2836,3273,3860,4419,3646,4414
2070-05-05,9357,3.05,2608,3222,2593,2920,3000,3319,3048,3622,3975,4322
2070-05-06,10529,1.93,1628,1830,2751,3527,2773,3557,3490,3979,4104,4367
2070-05-07,10174,1.87,2320,2848,1978,2664,3074,3717,4039,4446,3709,4395
2070-05-08,10423,0.47,1801,2333,2444,2694,3032,3625,3757,4100,3966,4210
2070-05-09,10514,2.36,2312,2785,2508,3055,2341,2708,3212,4069,4334,4690
2070-05-10,11057,0.67,1687,2284,2764,3029,2786,3250,3426,3996,4390,5546
2070-05-11,10319,0.77,1930,2395,2231,2795,3396,4258,3411,3990,4379,5072
2070-05-12,10269,0.51,2116,2225,2718,3650,3160,3691,3175,4023,4147,5005
2070-05-13,10070,0.19,2286,2650,2587,3445,3188,3504,4160,4725,4637,5227
2070-05-14,9833,0.82,2171,2775,3032,3306,3292,4214,3868,4193,4051,4500
2070-05-15,8905,0.03,1871,2157,3158,3457,2926,3093,3629,4138,4126,4624
2070-05-16,9926,0.91,1849,2254,2738,3156,2831,3193,3612,4236,3679,4423
2070-05-17,10289,1.94,2533,3267,2421,3496,3253,3777,3904,4733,4312,4553
2070-05-18,10482,4.86,2083,2577,2647,3163,3334,3609,3381,3649,4252,4787
2070-05-19,10216,0.12,1857,2479,2674,2996,3370,3637,3750,4226,4274,4505
2070-05-20,9720,0.5,2161,2907,2658,2985,2808,3493,4152,4626,3305,3821
2070-05-21,9931,1.02,2186,2465,2626,3284,3197,3546,3615,4311,3801,4137
2070-05-22,9335,0.28,1593,1923,2660,3301,2965,3448,3742,4351,4298,4780
2070-05-23,10375,0.19,2145,2513,2814,3081,3212,3907,3468,4104,3753,4597
2070-05-24,9734,0.9,1548,2059,3159,3631,2972,3489,3354,3490,4155,4406
2070-05-25,10216,1.3,1806,2103,1957,2140,2992,3438,3195,3552,3955,4227
2070-05-26,11200,2.57,1704,2504,2889,3293,3239,3725,3554,4132,4229,4668
2070-05-27,9148,9.18,1961,2174,2542,2694,2901,3249,3065,3663,4542,5249
2070-05-28,10716,2.23,1868,2535,2263,2635,2888,3238,3286,3812,3690,4168
2070-05-29,10039,0.38,1939,2704,2094,2660,3318,3761,3349,4151,4204,4613
2070-05-30,12425,2.07,1431,1509,2591,3314,3123,3449,3678,4255,4067,4881
2070-05-31,9740,1.16,1977,2195,2510,3161,2704,3368,3271,3472,3851,4261
2070-06-01,10834,0.9,1669,2099,2176,2755,3348,4273,3497,4064,4238,4501
2070-06-02,10018,4.12,2685,3258,2490,3304,3437,3538,3096,3466,4113,4416
2070-06-03,8334,1.82,1880,2259,2811,3250,3089,3439,3530,4105,3876,4431
2070-06-04,9375,1.72,1922,2280,2965,3607,2903,3213,3786,3921,4047,4484
2070-06-05,11056,0.02,2208,2692,2538,3162,3483,3814,3401,3730,3719,4569
2070-06-06,9480,3.0,2396,2745,2537,3232,3463,4101,3101,3880,4332,4457
2070-06-07,7335,2.36,1646,1706,2686,2972,2734,3155,3569,4197,3815,4516
2070-06-08,9962,0.53,2171,2549,2849,3227,2920,3265,4063,4841,3713,3987
2070-06-09,8689,0.52,2289,2540,2555,3055,2983,3618,3410,3876,4393,4993
2070-06-10,10158,0.08,2055,2582,2605,3291,3492,4430,3559,4338,3504,4194
2070-06-11,11861,0.08,2049,2401,2380,2909,3267,3812,3211,3582,4117,4827
2070-06-12,10923,1.66,1846,2131,2452,2596,2903,3245,3364,3934,4198,4819
2070-06-13,11843,0.31,1903,2367,2309,3007,2998,3422,3331,3894,3808,4293
2070-06-14,9326,3.86,1967,2270,2189,2551,2967,3560,3663,4469,3901,4456
2070-06-15,9828,2.77,1872,2002,2138,2680,2771,3300,3279,3313,3910,4224
2070-06-16,8746,0.64,2266,2762,2241,2868,3155,3852,3379,3944,4023,3935
2070-06-17,9179,0.72,1738,2004,2220,2400,3136,3613,3571,4290,3982,4589
2070-06-18,8887,0.59,2256,2859,2589,2629,3177,3408,2892,3186,3843,4190
2070-06-19,8431,0.15,2398,2987,2634,3097,3066,3849,3720,4118,3746,4112
2070-06-20,11639,0.05,2110,2450,2373,3053,2674,2887,3111,3315,4390,4977
2070-06-21,7489,0.9,1463,2213,2248,2758,2809,3474,3139,3735,4242,4592
2070-06-22,11644,4.3,2183,2811,3145,3583,3019,3612,3154,3569,3844,4245
2070-06-23,11495,3.74,1806,2121,2367,3008,3269,3964,3925,4354,3618,4348
2070-06-24,10599,2.49,1841,2629,2322,3113,3084,3503,3894,4663,4595,5472
2070-06-25,8662,1.49,2108,1950,2028,2579,2630,3381,3263,3809,4405,5186
2070-06-26,8101,2.91,2331,3063,2655,3469,2393,3076,3990,4114,3853,4467
2070-06-27,9341,1.09,1501,2117,3045,3331,2988,3413,3981,4536,4566,5127
2070-06-28,10750,0.3,2017,2384,2443,2539,3122,3686,3537,3844,3669,4372
2070-06-29,10003,1.73,2597,2954,2395,2649,3237,3980,4130,4443,3629,4207
2070-06-30,8747,3.8,1670,2104,2583,3234,3525,3723,3890,4151,4478,4920
2070-07-01,11377,0.03,1939,2389,2592,2940,3337,4106,3464,3980,3890,4267
2070-07-02,12021,0.43,1815,1990,1751,2305,3184,3637,3675,4058,4134,4777
2070-07-03,9728,0.46,2210,2767,2694,3185,2838,3291,3303,3709,3848,4308
2070-07-04,10131,0.16,1624,2349,3062,3623,3433,4104,3404,4024,4107,4610
2070-07-05,8189,0.38,1528,2277,2516,3247,2675,3239,3460,4179,3924,4204
2070-07-06,9502,0.73,2249,2647,2467,2935,3328,3808,3233,3444,4275,5164
2070-07-07,10612,4.22,2071,2609,2738,3494,3565,3881,3559,3547,4112,4714
2070-07-08,10425,2.95,1644,2383,2702,2898,3419,3807,2909,3470,3960,4355
2070-07-09,9390,4.38,1979,2466,2551,3081,2883,3470,3545,3693,4117,4682
2070-07-10,9670,0.19,1615,2421,2731,3650,2506,3198,3388,3612,4401,4932
2070-07-11,9463,0.04,2276,2579,2746,3476,2775,3166,3723,4122,4275,5094
2070-07-12,9665,0.17,2083,2502,2148,2789,3013,3517,3367,4030,4432,4863
2070-07-13,10507,3.69,1785,1986,2155,2594,2916,3231,3584,4333,4060,4535
2070-07-14,7638,0.26,1825,2449,2112,2719,3072,3681,3409,3787,4544,4980
2070-07-15,9910,1.28,1862,2174,2045,2748,2456,2954,3179,3526,3822,3836
2070-07-16,10419,0.39,1677,2348,2743,3223,3238,3994,3547,3824,4757,5369
2070-07-17,9315,0.03,2401,3042,2743,3539,2813,3319,3511,4010,3901,4807
2070-07-18,9424,0.13,2348,3193,2634,3137,2999,3764,3787,4234,3973,4288
2070-07-19,9459,1.86,1879,2464,2998,3653,2856,3409,3939,4263,4440,4925
2070-07-20,9425,0.3,1905,2425,2407,3168,3224,3806,4173,4942,3969,4692
2070-07-21,10007,0.39,1663,1874,2293,2579,2830,3586,3605,3544,3697,4236
2070-07-22,10154,0.71,1951,2540,2536,3369,2485,3085,3621,4016,4195,4880
2070-07-23,7479,1.61,2146,2924,2842,3323,3168,3678,3576,4313,4139,4771
2070-07-24,10783,0.95,2354,3159,2322,2457,2522,3069,3250,3563,4095,4735
2070-07-25,9652,4.34,1731,2170,3082,3779,2947,3380,3389,4231,4460,4836
2070-07-26,12319,0.85,1494,2010,2478,2717,3326,3973,3637,4047,3582,3901
2070-07-27,8570,0.33,1697,2411,2653,3454,3172,3831,3863,4480,4235,4666
2070-07-28,8959,1.15,2166,2697,2548,2705,3008,3345,3856,4427,4039,4345
2070-07-29,9756,0.9,1986,2644,2380,2556,3020,3485,3433,4009,3718,4151
2070-07-30,10495,2.32,2297,3110,2773,3065,2684,3012,3264,3807,4638,5060
2070-07-31,7659,4.1,2012,2614,1457,1792,3122,3654,3936,4162,3938,4448
2070-08-01,9005,2.71,2484,2632,2398,2877,3147,3223,3317,3837,3701,4461
2070-08-02,10709,0.74,1524,2269,2738,2796,3063,3074,3128,3818,4162,4579
2070-08-03,8862,0.37,1252,1620,2064,2602,3002,3566,3566,4341,3926,4204
2070-08-04,11644,3.69,2405,2703,2289,2688,2957,3353,3410,4017,3318,3597
2070-08-05,9455,0.73,1761,2099,2352,2604,3237,4168,3469,3441,3919,4676
2070-08-06,8920,2.21,2041,2535,2400,2930,2815,3533,3432,3823,4739,5590
2070-08-07,10732,6.84,2040,2473,2319,3117,2597,3278,3477,3876,3892,4317
2070-08-08,11929,1.29,2098,2425,2194,2960,3271,3740,3480,3596,3774,4322
2070-08-09,10499,0.98,1857,2144,2478,3043,2603,2862,3668,4235,4268,5156
2070-08-10,11512,1.81,1714,2110,2741,3161,2777,3042,3538,4138,4121,4420
2070-08-11,12011,0.32,1690,2190,2614,2853,3127,3700,3489,4181,3935,4681
2070-08-12,8893,1.0,2181,3074,2808,3073,3099,3841,3630,4044,3433,3925
2070-08-13,11126,0.56,2231,3013,2439,3251,2951,3581,3740,4217,3472,4027
2070-08-14,8171,0.27,1924,2325,2877,3461,3422,3868,3112,3692,3786,4102
2070-08-15,10509,1.41,1820,2652,2117,2603,3292,4006,3291,3674,4228,4538
2070-08-16,9914,1.29,2170,2658,2893,3449,2968,3319,3022,3093,4135,4524
2070-08-17,11491,2.15,1555,2506,2827,3056,2831,3055,3486,3890,3864,4291
2070-08-18,11406,3.09,2584,3133,2026,2613,3079,3954,3339,3618,4518,4982
2070-08-19,10683,0.37,2135,2709,2640,3050,3056,3792,3212,3727,3498,3834
2070-08-20,10358,2.27,1952,2513,2462,2710,3356,3911,3498,4197,3994,4271
2070-08-21,10610,0.69,2248,2617,2468,2889,2940,3614,3197,3382,3759,4359
2070-08-22,10074,1.49,2189,3033,2519,3063,3307,3863,3649,3953,3954,4176
2070-08-23,9926,2.85,2070,2492,2314,2809,2600,3244,3474,4213,3395,4404
2070-08-24,11731,0.44,1432,1854,2781,3471,3105,3763,3414,4022,3675,4219
2070-08-25,11875,1.38,2123,2781,2501,2825,2787,3017,3540,4169,4157,4874
2070-08-26,9830,0.98,2436,2643,2162,2710,3001,3681,3655,4221,4376,4902
2070-08-27,10285,2.35,1833,2335,2488,2882,2934,3868,3473,4005,3958,4311
2070-08-28,10097,1.79,2287,2705,2357,2813,2666,2986,3404,3781,3737,4066
2070-08-29,8065,2.2,2254,2454,2684,3453,2779,3224,3440,3769,3873,4552
2070-08-30,9596,0.51,2088,2529,2105,2739,2861,3464,3729,4198,3765,4078
2070-08-31,11919,1.83,2051,2577,3100,3711,3523,3791,3031,4008,3989,4643
2070-09-01,9100,1.4,2167,2755,2536,3388,2839,3497,3483,3896,3915,4320
2070-09-02,12537,0.92,2124,2354,2129,2373,2431,2974,3895,4171,3898,4226
2070-09-03,11406,0.71,2567,2775,2439,2980,2777,3263,3754,4570,4078,4726
2070-09-04,10481,0.6,2290,2992,2355,2681,2471,2480,3583,4101,4195,4712
2070-09-05,10673,0.01,2212,3084,2261,2308,2686,3127,3668,4325,3940,4630
2070-09-06,8899,0.28,2317,2606,2627,3087,2268,2703,4178,4702,3892,4509
2070-09-07,9681,0.09,2212,2523,3169,3810,2813,3333,3550,4183,3918,4543
2070-09-08,11729,2.83,1375,1740,3060,3243,3111,3368,3366,4364,4548,4626
2070-09-09,9262,2.95,1964,2259,2560,3084,2876,3490,3877,4108,3802,4361
2070-09-10,11273,2.81,1814,2231,2265,2899,2892,3345,3553,4298,3764,4350
2070-09-11,8347,2.55,2098,2434,2583,3011,3765,4383,2958,3269,3447,4414
2070-09-12,8562,0.38,1832,2408,2721,2925,2819,3324,3563,4235,3857,4457
2070-09-13,12281,1.02,2177,2637,2561,3357,3065,3969,3663,3910,3923,4203
2070-09-14,9985,3.58,1873,2421,2723,2851,3031,3368,3218,3781,4315,5215
2070-09-15,9353,2.14,2509,3315,2633,3135,3076,3877,4107,4706,4569,4958
2070-09-16,11635,0.0,2495,3208,2585,2795,2817,3212,3312,3696,3952,4386
2070-09-17,11494,0.92,1565,2001,2135,2852,3229,3478,3346,3718,3477,4072
2070-09-18,11104,0.02,2096,2716,2460,3149,3356,4096,3785,4512,3810,4234
2070-09-19,9316,0.49,1861,2816,3073,3586,3019,3632,3689,4048,4274,4608
2070-09-20,9655,0.86,2075,2225,2646,2999,3349,3691,3556,3824,3895,4409
2070-09-21,10373,3.35,2176,2629,2850,3614,3162,3912,3635,4000,4249,4599
2070-09-22,10833,1.59,1616,2047,3103,3628,3050,3517,3390,4063,3910,4058
2070-09-23,9389,0.68,1707,2261,2146,2388,2689,3333,3354,3890,4218,4673
2070-09-24,10204,1.01,1745,2117,3279,3829,2963,3554,3168,4071,4558,4847
2070-09-25,10320,2.55,1834,2473,2791,3107,3298,4277,4081,4527,3975,4334
2070-09-26,11544,0.53,1843,2726,2848,3105,2883,3350,3094,3597,3917,4272
2070-09-27,10905,1.43,2239,2421,2298,2574,3023,3697,3485,3808,3973,4388
2070-09-28,8191,0.46,2066,2548,2717,3424,2677,3239,3104,3270,3855,4748
2070-09-29,9743,0.98,1738,2160,2259,2571,3111,3604,3450,3874,3906,4230
2070-09-30,8885,0.04,1904,2406,2544,2744,3139,3704,3636,3797,3913,4952
2070-10-01,10681,2.87,1289,1554,2601,2981,3703,4226,3509,4021,3824,4509
2070-10-02,11107,0.07,2605,3049,2428,3421,3069,3651,4064,4423,4308,4608
2070-10-03,10121,0.38,2005,2650,2845,3388,3090,3605,3629,4127,4176,4650
2070-10-04,9678,0.61,2297,2810,2344,3071,2953,3634,3507,4189,3968,4386
2070-10-05,10083,1.47,2237,2975,1896,2645,2974,3704,3697,3991,4053,4638
2070-10-06,10250,1.91,1989,2689,2426,3218,2909,3559,3351,4053,3597,4036
2070-10-07,9231,0.13,1285,1706,2876,3526,3407,3919,3449,4020,4197,4617
2070-10-08,8537,0.07,1832,2376,3236,3836,2845,3548,3116,3586,3829,4390
2070-10-09,7539,2.41,2106,2334,2894,3268,3344,3906,3783,4261,3601,4207
2070-10-10,11520,1.87,2018,2458,2820,3321,2973,3492,3625,4399,4416,4831
2070-10-11,10595,2.67,2312,3122,2386,2833,2748,3130,3740,3881,3872,4172
2070-10-12,10435,1.69,1999,2388,3191,3608,2831,3056,3927,4427,3706,4248
2070-10-13,11518,2.09,2552,3068,2705,3249,2792,3284,3512,4165,3473,3943
2070-10-14,8493,0.71,1682,1979,2716,3317,2839,3170,3400,3965,4269,4620
2070-10-15,7917,1.34,2155,2426,2688,3136,2637,3261,3597,3985,3947,4440
2070-10-16,10461,2.46,1691,2421,2152,2408,2775,3422,3472,4416,4469,5037
2070-10-17,10351,0.28,2274,2751,2615,3146,2256,2762,3291,3895,4113,4671
2070-10-18,7922,0.82,1774,2279,2063,2597,3031,3545,3408,3875,3925,4424
2070-10-19,10431,2.02,1473,1806,2748,3215,2832,3522,3631,4134,3895,4421
2070-10-20,9519,1.14,1554,2012,2600,3229,2933,3469,3254,3382,4082,5054
2070-10-21,9031,1.72,1858,2340,2310,3103,2752,3280,2976,3546,4503,5186
2070-10-22,9599,0.52,2467,2750,2837,3264,3407,4058,3057,3534,3698,4476
2070-10-23,7070,0.05,2222,2913,2392,3024,2435,2904,3631,4215,4058,4957
2070-10-24,9290,0.04,2134,2583,2399,3137,3280,3644,3465,3706,4055,4314
2070-10-25,9154,4.29,1980,2366,2660,3231,2528,3079,3544,3608,3860,4443
2070-10-26,10668,4.34,1662,1973,2495,3206,2777,3271,3453,3844,3931,4345
2070-10-27,9810,0.36,1720,2179,2570,2858,3109,3741,3622,4369,4065,4671
2070-10-28,10766,0.24,1834,2232,2809,3294,3584,4359,3774,4324,4053,4326
2070-10-29,6940,0.03,1807,2341,2278,2762,3233,3677,3718,4278,4240,4864
2070-10-30,8993,0.39,1802,2584,2253,2607,2225,2714,3074,3248,3461,4054
2070-10-31,10667,0.61,1714,2327,2430,2983,3104,3389,3235,3768,4226,4741
2070-11-01,9629,0.41,2001,2516,2481,3151,2757,3513,3624,3979,4236,4833
2070-11-02,11014,2.39,1774,2201,2692,3207,3719,4338,3289,4046,3931,4116
2070-11-03,7834,2.08,2339,2985,3082,3414,3093,3508,3814,4184,3634,3960
2070-11-04,10877,0.13,2336,2633,2487,3249,3285,3911,3894,4432,4013,4653
2070-11-05,9233,1.79,2180,2582,2510,2992,2738,3076,3889,4575,3936,4383
2070-11-06,9116,1.1,2145,2613,2304,2570,2719,2896,3462,3516,3923,4630
2070-11-07,11189,0.21,1534,1888,2268,2709,2985,3349,3640,4072,3461,3918
2070-11-08,11394,2.02,2687,3155,2703,3014,2774,3704,3473,3921,4028,4761
2070-11-09,11241,0.13,1915,2071,2511,3047,3098,3391,3954,4424,3493,3952
2070-11-10,12446,0.29,2238,2781,2874,3342,2865,3202,3504,3964,4320,4717
2070-11-11,11520,0.24,2249,3395,2841,3333,2991,3894,4002,4340,3530,4060
2070-11-12,9045,4.2,1687,2257,2760,3015,3290,3852,2810,3133,4035,4457
2070-11-13,10169,1.8,1811,2343,2061,2532,3009,4028,3308,3514,4044,4619
2070-11-14,9567,0.79,2119,2388,2704,3217,2919,3385,3397,4003,3704,4296
2070-11-15,12434,2.59,1536,1856,2219,2586,2787,3426,4183,4577,3867,4452
2070-11-16,11325,0.36,1973,2311,1934,2560,2842,3538,3085,3714,3813,4065
2070-11-17,9773,4.01,1281,1566,2566,3166,3212,3687,3566,3992,4033,4541
2070-11-18,11053,1.79,2003,2610,2907,3348,2958,3658,3634,3990,3740,4021
2070-11-19,8521,1.23,2412,2801,2713,3450,2712,3277,3834,4595,4703,5393
2070-11-20,10300,2.37,1999,2408,2235,2680,2880,3056,3313,3570,3684,4242
2070-11-21,8874,1.55,1561,2527,3338,3625,3249,3973,3010,3337,3874,4308
2070-11-22,7973,3.27,1834,2220,2745,3268,2904,3409,3805,4233,3878,4597
2070-11-23,10941,2.65,2184,2833,2247,2711,2229,2884,3845,4357,3675,4310
2070-11-24,11090,0.33,2050,2653,1886,2621,3271,4076,3449,4007,3825,4720
